WHO_REGION,ISO_code,Cname,VaccineCode,Vaccine_Desc,Schedule,Entire_Part,Comment
EUR,BEL,Belgium,Pneumo_conj,Pneumococcal,"8, 16 weeks; 12 months;",entire,
EUR,BEL,Belgium,Rotavirus,Rotavirus,"8, 12, 16 weeks;",entire,"3rd dose depend on vaccine presentation, is recommended but not free as part of the programme"
EUR,BEL,Belgium,Tdap,Tetanus diphtheria pertussis,15-16 years; +10 years (x5);,entire,or Y14 (Flanders) and during pregnancy
AMR,BLZ,Belize,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AMR,BLZ,Belize,DT,Tetanus diphtheria childrens,"2, 4, 6, 18 months; 4 years;",entire,for those who can't get whole cell pertussis
AMR,BLZ,Belize,DTwP,Diphtheria tetanus pertussis,18 months; 4 years;,entire,
AMR,BLZ,Belize,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 4, 6 months;",entire,
AMR,BLZ,Belize,HepB_Pediatric,HepB,birth;,entire,from February 2018
AMR,BLZ,Belize,HPV,HPV,9-14 years; +6 months;,entire,females in standard 4 class primary school
AMR,BLZ,Belize,Influenza_Adult,Influenza_adult,>=2 years;,entire,"and adults with chronic illness, pregnant women, health care workers"
AMR,BLZ,Belize,Influenza_Pediatric,Influenza_pediatric,6-23 months;,entire,and children with chronic conditions
AMR,BLZ,Belize,IPV,Inactivated_polio,"2, 4, 6, 18 months; 4, 12 years;",entire,"routine for all infants at 2 months; only for HIV exposed infants and children at 4, 6, 18 months, 4, 12 years"
AMR,BLZ,Belize,MMR,Measles mumps rubella,"12, 18 months;",entire,
AMR,BLZ,Belize,OPV,polio,"4, 6, 18 months; 4 years;",entire,
AMR,BLZ,Belize,Rabies,Rabies,"1st contact; +3, +7, +14, +28 days;",entire, environmental health program to exposed individuals
AMR,BLZ,Belize,Td,Tetanus diphtheria,"1st contact; +6 months; +1, 12 years;",entire,routine at 12 years of age and for pregnant women
AMR,BLZ,Belize,VitaminA,VitaminA,"6, 12, 18, 24, 30, 36 months;",entire,
AMR,BLZ,Belize,YF,Yellow_fever,1st contact;,entire,travellers to endemic countries
AFR,BEN,Benin,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,BEN,Benin,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,BEN,Benin,HPV,HPV,,,from 2020
AFR,BEN,Benin,IPV,Inactivated_polio,14 weeks;,entire,
AFR,BEN,Benin,Measles,Measles,9 months;,entire,
AFR,BEN,Benin,MR,Measles rubella,9 months;,entire,2nd dose as from 2021
AFR,BEN,Benin,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
AFR,BEN,Benin,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
AFR,BEN,Benin,TT,Tetanus,"1st contact pregnancy; +1, +6 months; +1, +1 year;",entire,CBAW
AFR,BEN,Benin,YF,Yellow_fever,9 months;,entire,
SEAR,BTN,Bhutan,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
SEAR,BTN,Bhutan,DTaP,Diphtheria tetanus acellular_pertussis vaccine,24 months;,entire,
SEAR,BTN,Bhutan,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
SEAR,BTN,Bhutan,HepB_Pediatric,HepB,birth;,entire,at birth within 24 hours
SEAR,BTN,Bhutan,HPV,HPV,12 years; +6 months;,entire,girls
SEAR,BTN,Bhutan,IPV,Inactivated_polio,14 weeks;,entire,
SEAR,BTN,Bhutan,MMR,Measles mumps rubella,"9, 24 months;",entire,
SEAR,BTN,Bhutan,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
SEAR,BTN,Bhutan,Td,Tetanus diphtheria,"6, 12 years;",entire,"and pregnant women 1st dose at first contact, 2nd dose after one month interval."
SEAR,BTN,Bhutan,VitaminA,VitaminA,"6, 12, 18, 24, 30, 36, 42, 48, 54 months;",entire,
AMR,BOL,Bolivia (Plurinational State of),BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AMR,BOL,Bolivia (Plurinational State of),DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 4, 6, 18-23 months; 4 years;",entire,
AMR,BOL,Bolivia (Plurinational State of),HepB_Adult,HepB_adult,"1st contact; +1, +6 months;",entire,
AMR,BOL,Bolivia (Plurinational State of),HPV,HPV,10 years; +6 months,entire,females
AMR,BOL,Bolivia (Plurinational State of),Influenza_Adult,Influenza_adult,>60 years;,entire,"and adults with chronic conditions, pregnant women, healthcare workers"
AMR,BOL,Bolivia (Plurinational State of),Influenza_Pediatric,Influenza_pediatric,"6-11, 12-23 months;",entire,and children with chronic conditions
AMR,BOL,Bolivia (Plurinational State of),IPV,Inactivated_polio,2 months;,entire,
AMR,BOL,Bolivia (Plurinational State of),MMR,Measles mumps rubella,"12, 18-23 months;",entire,2nd dose added in 2018
AMR,BOL,Bolivia (Plurinational State of),OPV,polio," 4, 6, 18-23 months; 4 years;",entire,
AMR,BOL,Bolivia (Plurinational State of),Pneumo_conj,Pneumococcal,"2, 4, 6 months;",entire,
AMR,BOL,Bolivia (Plurinational State of),Rotavirus,Rotavirus,"2, 4 months;",entire,
AMR,BOL,Bolivia (Plurinational State of),Td,Tetanus diphtheria,"7-49 years; +1, +6 months; +1, +1 year;",entire,
AMR,BOL,Bolivia (Plurinational State of),VitaminA,VitaminA,"6, 12, 18, 24, 30, 36 months;",entire,
AMR,BOL,Bolivia (Plurinational State of),YF,Yellow_fever,12-23 months;,entire,
EUR,BIH,Bosnia and Herzegovina,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
EUR,BIH,Bosnia and Herzegovina,DT,Tetanus diphtheria childrens,6 years;,part,Republic of Srpska
EUR,BIH,Bosnia and Herzegovina,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"2, 4, 10 months;",part,"or 3, 4, 18, 24 months in Republic of Srpska/Brcko District"
EUR,BIH,Bosnia and Herzegovina,DTaPIPV,Diphtheria tetanus acellular_pertussis IPV,5 years;,part,
EUR,BIH,Bosnia and Herzegovina,HepA_Adult,HepA_adult,,part,travellers
EUR,BIH,Bosnia and Herzegovina,HepB_Pediatric,HepB,"birth; 1, 10 months;",entire,or 6 months in Brcko District
EUR,BIH,Bosnia and Herzegovina,Influenza_Adult,Influenza_adult,>65 years;,entire,"and adults with chronic conditions, healthcare workers, residents living in long-term care facilities, other risk groups"
EUR,BIH,Bosnia and Herzegovina,Influenza_Pediatric,Influenza_pediatric,,entire,children with chronic conditions
EUR,BIH,Bosnia and Herzegovina,MMR,Measles mumps rubella,"1, 6 years;",entire,
EUR,BIH,Bosnia and Herzegovina,OPV,polio,18 months; 14 years;,entire,or 6 years in Republic of Srpska
EUR,BIH,Bosnia and Herzegovina,Pneumo_conj,Pneumococcal,,entire,clinical indications
EUR,BIH,Bosnia and Herzegovina,Pneumo_ps,Pneumococcal,,entire,clinical indications
EUR,BIH,Bosnia and Herzegovina,Td,Tetanus diphtheria,14 years;,part,"B&H and Republic of Srpska, or Y5 in Brcko District"
EUR,BIH,Bosnia and Herzegovina,Tdap,Tetanus diphtheria pertussis,14 years;,entire,
EUR,BIH,Bosnia and Herzegovina,TT,Tetanus,18 years;,part,Republic of Srpska and Brcko District
EUR,BIH,Bosnia and Herzegovina,Typhoid_ps,Typhoid,,part,travellers
EUR,BIH,Bosnia and Herzegovina,YF,Yellow_fever,,part,travellers
AFR,BWA,Botswana,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,BWA,Botswana,DT,Tetanus diphtheria childrens,18 months; 7 years;,entire,
AFR,BWA,Botswana,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 3, 4 months;",entire,
AFR,BWA,Botswana,HepB_Pediatric,HepB,birth;,entire,
AFR,BWA,Botswana,HPV,HPV,"1st contact, +6 months;",entire,standard 5 girls aged 9-13 years
AFR,BWA,Botswana,IPV,Inactivated_polio,4 months;,entire,
AFR,BWA,Botswana,MR,Measles rubella,"9, 18 months;",entire,
AFR,BWA,Botswana,OPV,polio,"2, 3, 4, 18 months; 7 years;",entire,
AFR,BWA,Botswana,Pneumo_conj,Pneumococcal,"2, 3, 4 months;",entire,
AFR,BWA,Botswana,Rotavirus,Rotavirus,"2, 3 months;",entire,
AFR,BWA,Botswana,TT,Tetanus,"1st contact pregnancy; +4 weeks; +6 months; +1, +1 year;",entire,pregnant women and WCBA
AFR,BWA,Botswana,VitaminA,VitaminA,6-59 months (x2);,entire,
AMR,BRA,Brazil,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AMR,BRA,Brazil,CHOLERA,Cholera vaccine,,entire,"military on official mission, in countries where the epidemiological situation justifies its use"
AMR,BRA,Brazil,DT,Tetanus diphtheria childrens,"2, 4, 6 months;",entire,For individuals who presented post-vaccine adverse events to the pertussis component (encephalitis)
AMR,BRA,Brazil,DTwP,Diphtheria tetanus pertussis,15 months; 4 years;,entire,
AMR,BRA,Brazil,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 4, 6 months;",entire,
AMR,BRA,Brazil,HepA_Adult,HepA_adult,19 years;,entire,special population; only in reference centers for special immunobiologicals
AMR,BRA,Brazil,HepA_Pediatric,HepA,15 months;,entire,and for those 2-4 years without prior vaccination history
AMR,BRA,Brazil,HepB_Adult,HepB_adult,>=7 years (x3);,entire,
AMR,BRA,Brazil,HepB_Pediatric,HepB,birth;,entire,
AMR,BRA,Brazil,HIB,Hib,19 years;,entire,special population; only in reference centers for special immunobiologicals
AMR,BRA,Brazil,HPV,HPV,9-14 years; +6 months;,entire,"females 9-14 years; males 11-14 years, and men and women 9-26 years of special risk groups receive three doses (1st contact, +2 months, +6 months)"
AMR,BRA,Brazil,Influenza_Adult,Influenza_adult,>=60 years;,entire,"and adults with chronic conditions, pregnant women, healthcare workers, residents living in long-term care facilities, other risk groups"
AMR,BRA,Brazil,Influenza_Pediatric,Influenza_pediatric,6 months-5 years;,entire,and children with chronic conditions
AMR,BRA,Brazil,IPV,Inactivated_polio,"2, 4, 6 months;",entire,
AMR,BRA,Brazil,MenC_conj,Meningococcal_C,"3, 5 months; 12 months-4 years; 11-14 years;",entire,
AMR,BRA,Brazil,MMR,Measles mumps rubella,12 months;,entire,"for children >5 years, the scond dose is MMR; and 1 dose for those between 30-49 years"
AMR,BRA,Brazil,MMRV,Measles mumps rubella varicella,15 months;,entire,
AMR,BRA,Brazil,OPV,polio,15 months; 4 years;,entire,
AMR,BRA,Brazil,Pneumo_conj,Pneumococcal,"2, 4 months; 12 months-4 years;",entire,
AMR,BRA,Brazil,Pneumo_ps,Pneumococcal,,entire,special population; only in reference centers for special immunobiologicals
AMR,BRA,Brazil,Rotavirus,Rotavirus,"2, 4 months;",entire,
AMR,BRA,Brazil,Td,Tetanus diphtheria,>=7 years; +10 years;,entire,every 10 years
AMR,BRA,Brazil,Tdap,Tetanus diphtheria pertussis,,entire,for each pregnancy from week 20 and health professionals
AMR,BRA,Brazil,Typhoid_ps,Typhoid,,entire,"military on official mission, in countries where the epidemiological situation justifies its use"
AMR,BRA,Brazil,Varicella,Varicella,4 years;,entire,
AMR,BRA,Brazil,VitaminA,VitaminA,6 months-4 years,part,in regions that participate in the Brazil Affectionate Program of the Federal Government
AMR,BRA,Brazil,YF,Yellow_fever,9 months-59 years;,entire,
WPR,BRN,Brunei Darussalam,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
WPR,BRN,Brunei Darussalam,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,"2, 4, 6 months;",entire,
WPR,BRN,Brunei Darussalam,DTaPIPV,Diphtheria tetanus acellular_pertussis IPV,5 years;,entire,
WPR,BRN,Brunei Darussalam,HepB_Pediatric,HepB,birth;,entire,
WPR,BRN,Brunei Darussalam,HIB,Hib,1 year;,entire,
WPR,BRN,Brunei Darussalam,HPV,HPV,13 years (x2);,entire,Y7 female students only
WPR,BRN,Brunei Darussalam,Influenza_Adult,Influenza_adult,>=60 years;,entire,"and pregnant women, healthcare workers, Hajj or orther travellers, other risk groups"
WPR,BRN,Brunei Darussalam,Influenza_Pediatric,Influenza_pediatric,"15-18, 18-24 months;",entire,
WPR,BRN,Brunei Darussalam,MenACWY-135 conj,Meningococcal ACWY-135 conjugate vaccine,,,travellers (Hajj pilgrims)
WPR,BRN,Brunei Darussalam,MMR,Measles mumps rubella,"12, 18 months;",entire,
WPR,BRN,Brunei Darussalam,Pneumo_conj,Pneumococcal,,,Given as 2+1 dose to preterm babies + babies with chronic medical conditions - at the tertiary hospital (Paediatric department)
WPR,BRN,Brunei Darussalam,TT,Tetanus,"28, 32 weeks;",entire,for Primigravidas at 28wks + 32wks pregnant
EUR,BGR,Bulgaria,BCG,Bacille_Calmette-Guérin vaccine,"birth; 7 months; 7, 11, 17 years;",entire,
EUR,BGR,Bulgaria,CCHF,Crimean-Congo_hemorrhagic_fever,,entire,health facility staff in endemic regions
EUR,BGR,Bulgaria,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,"2, 3, 4 months;",entire,
EUR,BGR,Bulgaria,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"2, 3, 4, 16 months;",entire,
EUR,BGR,Bulgaria,DTaPIPV,Diphtheria tetanus acellular_pertussis IPV,6 years;,entire,
EUR,BGR,Bulgaria,HepB_Pediatric,HepB,"birth; 1, 6 months;",entire,
EUR,BGR,Bulgaria,HPV,HPV,12-13 years; +6 months;,entire,females only
EUR,BGR,Bulgaria,Influenza_Adult,Influenza_adult,>=65 years;,entire,"and adults with chronic conditions, healthcare workers, residents living in long-term care facilities, other risk groups"
EUR,BGR,Bulgaria,Influenza_Pediatric,Influenza_pediatric,,entire,children with chronic conditions
EUR,BGR,Bulgaria,MMR,Measles mumps rubella,13 months; 12 years;,entire,
EUR,BGR,Bulgaria,Pneumo_conj,Pneumococcal,"2, 3, 4, 12 months;",entire,
EUR,BGR,Bulgaria,Rabies,Rabies,,entire,as post-exposure prophylaxis
EUR,BGR,Bulgaria,Rotavirus,Rotavirus,"6, 10-24, 20-32 weeks;",entire,
EUR,BGR,Bulgaria,Td,Tetanus diphtheria,"12, 17, 25, 35, 45, 55 years;",entire,
AFR,BFA,Burkina Faso,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,BFA,Burkina Faso,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"8, 12, 16 weeks;",entire,
AFR,BFA,Burkina Faso,IPV,Inactivated_polio,16 weeks;,entire,
AFR,BFA,Burkina Faso,MenA_conj,Meningococcal_A,15 months;,entire,
AFR,BFA,Burkina Faso,MR,Measles rubella,"9, 15 months;",entire,
AFR,BFA,Burkina Faso,OPV,polio,"birth; 8, 12, 16 weeks;",entire,
AFR,BFA,Burkina Faso,Pneumo_conj,Pneumococcal,"8, 12, 16 weeks;",entire,
AFR,BFA,Burkina Faso,Rotavirus,Rotavirus,"8, 12, 16 weeks;",entire,
AFR,BFA,Burkina Faso,TT,Tetanus,"1st contact pregnancy; +1, +6 months; +1, +2 years;",entire,pregnant women
AFR,BFA,Burkina Faso,VitaminA,VitaminA,"6, 12 months;",entire,
AFR,BFA,Burkina Faso,YF,Yellow_fever,9 months;,entire,
AFR,BDI,Burundi,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,BDI,Burundi,DTaP,Diphtheria tetanus acellular_pertussis vaccine,18 months;,entire,
AFR,BDI,Burundi,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,BDI,Burundi,HPV,HPV,10 years (x2);,part,2nd dose to girls of 2nd cohort in June 2018 who received 1st dose in Dec 2017
AFR,BDI,Burundi,IPV,Inactivated_polio,14 weeks;,entire,
AFR,BDI,Burundi,MR,Measles rubella,"9, 18 months;",entire,
AFR,BDI,Burundi,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
AFR,BDI,Burundi,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
AFR,BDI,Burundi,Rotavirus,Rotavirus,"6, 10 weeks;",entire,
AFR,BDI,Burundi,Td,Tetanus diphtheria,"1st contact; +1, +6 months; +1, +1 year;",entire,Pregnant women
AFR,BDI,Burundi,VitaminA,VitaminA,"6, 12, 18, 24, 30, 36 months;",,
AFR,BDI,Burundi,YF,Yellow_fever,1st contact;,entire,travellers
AFR,CPV,Cabo Verde,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,CPV,Cabo Verde,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 4, 6, 18 months;",entire,
AFR,CPV,Cabo Verde,HepB_Pediatric,HepB,birth;,entire,
AFR,CPV,Cabo Verde,HPV,HPV,,,from January 2020
AFR,CPV,Cabo Verde,IPV,Inactivated_polio,4 months;,entire,
AFR,CPV,Cabo Verde,MMR,Measles mumps rubella,"9, 15 months;",entire,
AFR,CPV,Cabo Verde,OPV,polio,"birth; 2, 4, 6, 18 months;",entire,
AFR,CPV,Cabo Verde,Td,Tetanus diphtheria,"1st contact; +1, +6 months; +1, +1 years;",entire,"pregnant women, CBAW, adults"
AFR,CPV,Cabo Verde,TT,Tetanus,"1st contact pregnancy; +1, +6  months; +1, +1 year;",entire,and CBAW
AFR,CPV,Cabo Verde,YF,Yellow_fever,12 months;,,
WPR,KHM,Cambodia,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
WPR,KHM,Cambodia,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
WPR,KHM,Cambodia,HepB_Pediatric,HepB,birth;,entire,
WPR,KHM,Cambodia,HPV,HPV,9 years; (x2),part,6 operational districts in 2 provinces
WPR,KHM,Cambodia,IPV,Inactivated_polio,14 weeks;,entire,
WPR,KHM,Cambodia,JE_LiveAtd,Japanese_encephalitis_live,9 months;,entire,
WPR,KHM,Cambodia,MR,Measles rubella,"6, 9, 18 months;",entire,
WPR,KHM,Cambodia,OPV,polio,"6, 10, 14 weeks;",entire,
WPR,KHM,Cambodia,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
WPR,KHM,Cambodia,TT,Tetanus,"1st contact pregnancy; +1, +6 months; +1, +1 year;",entire,
WPR,KHM,Cambodia,VitaminA,VitaminA,6-59 months (x2);,entire,twice a year (May & November)
AFR,CMR,Cameroon,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,CMR,Cameroon,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,CMR,Cameroon,HepB_Pediatric,HepB,birth;,entire,From 2019
AFR,CMR,Cameroon,HPV,HPV,girls 9-14 years;,entire,From 2019
AFR,CMR,Cameroon,IPV,Inactivated_polio,14 weeks;,entire,
AFR,CMR,Cameroon,MenA_conj,Meningococcal_A,15 months;,entire,from 2019
AFR,CMR,Cameroon,MR,Measles rubella,9 months;,entire,2nd dose at 15 months planned from October 2019
AFR,CMR,Cameroon,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
AFR,CMR,Cameroon,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
AFR,CMR,Cameroon,Rotavirus,Rotavirus,"6, 10 weeks;",entire,
AFR,CMR,Cameroon,Td,Tetanus diphtheria,"1st contact; +1, +6 months;",entire,Pregnant women
AFR,CMR,Cameroon,VitaminA,VitaminA,"6, 12, 18, 24, 30, 36 months;",entire,6-59 months and postpartum
AFR,CMR,Cameroon,YF,Yellow_fever,9 months;,entire,0-11 months
AMR,CAN,Canada,BCG,Bacille_Calmette-Guérin vaccine,birth;,part,Given in territory Nunavut only
AMR,CAN,Canada,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,"2, 4, 6 months;",part,"Given in provinces/territories BC, AB, QC, PE, YT"
AMR,CAN,Canada,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"2, 4, 6, 18 months;",entire,
AMR,CAN,Canada,HepA_Pediatric,HepA,10 years;,part,Given in province QC only
AMR,CAN,Canada,HepB_Pediatric,HepB,"birth; 1, 6 months; adolecents;",part,"Given in provinces territories NB, NT, NU; to adolecents in provinces/territories BC, AB, SK, MB, ON, QC, PE, NS, NL, YT"
AMR,CAN,Canada,HPV,HPV,9-15 years; +6 months;,entire,females and males
AMR,CAN,Canada,Influenza_Adult,Influenza_adult,>18 years;,entire,"and adults with chronic conditions, pregnant women, healthcare workers, residents living in long-term care facilities, Hajj or other travellers, other risk groups"
AMR,CAN,Canada,Influenza_Pediatric,Influenza_pediatric,>6 months;,entire,and children with chronic conditions
AMR,CAN,Canada,MenACWY-135 conj,Meningococcal ACWY-135 conjugate vaccine,12-15 years;,part,"Given in provinces/territories BC, AB, SK, MB, NB, NS, PE, NL, YT, NT, NU"
AMR,CAN,Canada,MenC_conj,Meningococcal_C,12 months;,entire,
AMR,CAN,Canada,MMR,Measles mumps rubella,12 months; 18 months to 4-6 years;,part,"some provinces/territories administer MMR and varicella vaccines separately (BC, ON, QB, YT) others administer MMRV (*7 of 13 provinces administer at 18 months)"
